Date,Open,High,Low,Close,Adj Close,Volume
5/5/2022,2940.226563,2948.960693,2704.91626,2749.213135,2749.213135,22642925048
5/6/2022,2748.931641,2754.837646,2645.335205,2694.979736,2694.979736,21027599270
5/7/2022,2694.991943,2696.652832,2599.523438,2636.093018,2636.093018,13369276367
5/8/2022,2636.121826,2638.830566,2498.430176,2517.459961,2517.459961,20802269935
5/9/2022,2518.508301,2528.258057,2238.062744,2245.43042,2245.43042,36333567678
5/10/2022,2242.650391,2450.760254,2206.756836,2343.510986,2343.510986,38202099639
5/11/2022,2342.75415,2441.079346,2018.855591,2072.108643,2072.108643,45743399154
5/12/2022,2072.504639,2170.458008,1748.303101,1961.701538,1961.701538,42463486402
5/13/2022,1960.122559,2139.713379,1941.975952,2014.418213,2014.418213,24816096567
5/14/2022,2014.28064,2063.429932,1956.572998,2056.273926,2056.273926,15457044616
5/15/2022,2056.183105,2147.194336,2008.16272,2145.706787,2145.706787,14846088335
5/16/2022,2145.836914,2145.836914,1988.811768,2022.725952,2022.725952,21459552191
5/17/2022,2022.882324,2113.059814,2015.971558,2090.40918,2090.40918,18509929297
5/18/2022,2090.459961,2102.32666,1916.656128,1916.656128,1916.656128,17740965589
5/19/2022,1916.149536,2028.388184,1907.020508,2018.336182,2018.336182,18734247914
5/20/2022,2018.000122,2054.795898,1926.676758,1961.315674,1961.315674,15892482289
5/21/2022,1961.017944,1985.395996,1944.265137,1974.518311,1974.518311,8546822406
5/22/2022,1974.670654,2047.191406,1966.038818,2043.170166,2043.170166,10941123403
5/23/2022,2042.344727,2080.333496,1964.386597,1972.181885,1972.181885,16434529708
5/24/2022,1972.390869,1991.535522,1920.68811,1978.982788,1978.982788,13057109007
5/25/2022,1978.677002,2014.369507,1943.938599,1944.827881,1944.827881,13364545730
5/26/2022,1945.033325,1962.171143,1759.199585,1803.91333,1803.91333,23458681818
5/27/2022,1802.543823,1814.656494,1721.264771,1724.922852,1724.922852,25470760032
5/28/2022,1724.635986,1757.941772,1724.635986,1757.941772,1757.941772,23214777872
5/29/2022,1792.184448,1818.776611,1765.937378,1812.031006,1812.031006,10642556101
5/30/2022,1811.885986,2005.210815,1804.456055,1996.441284,1996.441284,19580808705
5/31/2022,1996.408081,2005.490967,1932.352051,1942.328003,1942.328003,18363115560
6/1/2022,1942.050659,1965.166626,1776.053223,1823.569336,1823.569336,21037797760
6/2/2022,1822.412109,1845.313965,1789.664185,1834.150513,1834.150513,17065041354
6/3/2022,1834.13501,1840.058838,1746.509766,1775.078613,1775.078613,14878001811
6/4/2022,1775.220825,1810.299683,1751.533325,1801.609497,1801.609497,8677951273
6/5/2022,1801.81897,1825.859619,1777.133301,1805.204956,1805.204956,8850385937
6/6/2022,1805.635986,1915.030518,1804.990234,1859.289673,1859.289673,16518471852
6/7/2022,1859.33374,1862.914917,1729.413574,1814.04834,1814.04834,24020076750
6/8/2022,1814.100708,1830.676025,1770.231201,1793.572266,1793.572266,18041476023
6/9/2022,1793.512817,1827.293091,1779.867554,1789.82605,1789.82605,12013083393
6/10/2022,1789.689941,1797.607788,1663.43396,1665.042236,1665.042236,18504740451
6/11/2022,1665.217896,1679.314209,1507.03894,1529.663452,1529.663452,21127089064
6/12/2022,1530.189697,1539.705078,1436.18396,1445.216553,1445.216553,23465074882
6/13/2022,1443.835449,1448.738037,1181.948242,1204.582764,1204.582764,45162788786
6/14/2022,1204.555298,1252.471802,1094.701904,1211.662842,1211.662842,33327826525
6/15/2022,1204.709473,1219.879272,1025.767456,1091.898193,1091.898193,30485518336
